account_id,mrr,arr,seats_licensed,employee_count,tenure_days,days_until_renewal,mrr_per_seat,plan_tier_encoded,region_APAC,region_EMEA,avg_monthly_logins,avg_active_user_ratio,avg_feature_adoption_pct,avg_data_processed_gb,total_api_calls,has_api_integration,months_observed,login_trend_pct,logins_mom_change,total_tickets,avg_resolution_hours,avg_csat_score,pct_high_critical_tickets,tickets_last_90d,days_since_last_ticket,days_since_critical_ticket,ticket_velocity_ratio,last_nps_score,nps_trend,avg_nps_score,nps_response_count,churned
ACC-0107,355.65,4267.8,2,34,621,-261,177.82,0,False,False,36.0833,0.625,0.5729,30.6733,0.0,0.0,12.0,0.1038,1.0,13.0,49.154,2.9,0.077,4.0,31.0,999.0,1.23,7.0,1.0,6.5,2.0,0
ACC-0108,716.64,8599.68,3,27,369,-9,238.88,0,True,False,29.4167,0.5557,0.3229,29.6783,0.0,0.0,12.0,0.1023,1.0,9.0,24.111,3.833,0.333,2.0,6.0,999.0,0.888,7.0,0.0,7.0,1.0,0
ACC-0109,2160.68,25928.16,23,270,1051,-691,93.94,1,False,True,536.0833,0.8407,0.381,27.4367,55092.0,1.0,12.0,0.0042,-53.0,23.0,30.739,3.947,0.087,7.0,8.0,171.0,1.217,8.0,0.0,8.0,1.0,0
ACC-0110,2149.45,25793.4,17,65,927,-207,126.44,1,False,True,191.2222,0.6472,0.2381,16.4311,0.0,0.0,9.0,-0.5027,-108.0,34.0,22.0,2.4,0.441,0.0,115.0,115.0,0.0,3.0,0.0,3.0,1.0,1
ACC-0111,532.51,6390.12,1,10,431,-71,532.51,0,False,True,19.0,0.0,0.4271,25.765,0.0,0.0,12.0,0.0182,5.0,15.0,36.6,3.385,0.333,0.0,98.0,999.0,0.0,9.0,0.0,9.0,1.0,0
ACC-0112,1602.34,19228.08,17,214,774,-54,94.26,1,False,True,248.1667,0.8678,0.4704,31.3858,48711.0,1.0,12.0,0.0592,15.0,14.0,13.571,3.692,0.5,4.0,49.0,131.0,1.143,5.0,-1.0,5.5,2.0,0
ACC-0113,950.29,11403.48,15,35,460,-100,63.35,1,False,False,347.25,0.8722,0.405,29.0408,56322.0,1.0,12.0,0.0137,76.0,16.0,30.562,3.429,0.25,4.0,5.0,216.0,1.0,8.0,-2.0,8.5,4.0,0
ACC-0114,631.43,7577.16,3,9,144,216,210.48,0,False,True,57.0,0.5,0.4375,36.04,0.0,0.0,4.0,0.0667,0.0,4.0,25.0,4.667,0.25,3.0,5.0,999.0,1.0,9.0,0.0,9.0,1.0,0
ACC-0115,1663.72,19964.64,19,225,580,140,87.56,1,False,False,491.75,0.5441,0.5475,20.5908,45597.0,1.0,12.0,0.2348,-99.0,19.0,33.895,4.071,0.421,2.0,2.0,999.0,0.421,7.0,1.0,6.33,3.0,0
ACC-0116,1141.11,13693.32,13,63,150,210,87.78,1,False,False,256.4,0.6612,0.4002,29.56,22386.0,1.0,5.0,0.0965,9.0,14.0,51.357,4.455,0.143,10.0,7.0,95.0,1.19,5.0,0.0,5.0,2.0,0
ACC-0117,246.66,2959.92,4,21,613,-253,61.66,0,False,True,37.6364,0.3409,0.1364,19.0282,0.0,0.0,11.0,-0.6107,-11.0,6.0,16.0,2.4,0.333,0.0,165.0,341.0,0.0,0.0,0.0,0.0,1.0,1
ACC-0118,13366.12,160393.44,66,809,750,-30,202.52,2,False,False,1341.9167,0.6541,0.6,28.9525,0.0,0.0,12.0,-0.0425,-33.0,30.0,35.467,3.652,0.267,7.0,2.0,26.0,0.933,7.0,-1.0,7.25,4.0,0
ACC-0119,22970.64,275647.68,31,500,136,224,740.99,2,False,False,791.25,0.9595,0.725,27.525,0.0,0.0,4.0,-0.0214,-38.0,10.0,30.4,3.5,0.1,5.0,3.0,999.0,0.667,5.0,0.0,5.0,0.0,0
ACC-0120,540.77,6489.24,2,27,226,134,270.38,0,False,False,10.4,0.4,0.125,22.94,0.0,0.0,5.0,-0.325,-6.0,6.0,14.0,3.0,0.167,0.0,115.0,999.0,0.0,6.0,0.0,6.0,1.0,1
ACC-0121,3184.21,38210.52,24,176,579,-219,132.68,1,True,False,312.8333,0.566,0.5297,25.8992,0.0,0.0,12.0,0.1078,-52.0,8.0,53.5,4.5,0.125,4.0,17.0,318.0,1.999,9.0,0.0,9.0,1.0,0
ACC-0122,272.34,3268.08,2,8,272,88,136.17,0,True,False,31.25,0.5,0.3125,32.5025,0.0,0.0,8.0,0.1034,4.0,6.0,34.333,4.0,0.0,1.0,12.0,999.0,0.444,5.0,0.0,5.0,0.0,0
ACC-0123,1820.01,21840.12,22,58,983,-623,82.73,1,False,True,582.9167,0.7158,0.5298,29.9975,58518.0,1.0,12.0,-0.0432,-3.0,19.0,22.579,3.733,0.211,5.0,1.0,999.0,1.052,5.0,-1.0,5.33,3.0,0
ACC-0124,724.82,8697.84,1,48,128,232,724.82,0,False,False,4.0,0.0,0.125,4.79,0.0,0.0,2.0,0.0,-4.0,3.0,19.333,3.333,0.333,1.0,77.0,116.0,0.222,5.0,0.0,5.0,0.0,1
ACC-0125,3595.77,43149.24,19,201,448,-88,189.25,1,False,False,529.75,0.7587,0.5534,26.21,36492.0,1.0,12.0,0.0382,63.0,18.0,33.5,3.875,0.278,3.0,61.0,999.0,0.667,6.0,2.0,4.67,3.0,0
ACC-0126,412.77,4953.24,2,19,382,-22,206.38,0,True,False,25.8,0.15,0.425,17.21,0.0,0.0,10.0,-0.5347,-14.0,6.0,16.167,2.167,0.333,1.0,81.0,999.0,0.555,5.0,1.0,4.67,3.0,1
ACC-0127,607.79,7293.48,4,28,469,-109,151.95,0,True,False,52.9167,0.7292,0.5833,25.9717,0.0,0.0,12.0,-0.0625,-11.0,16.0,31.938,3.786,0.125,4.0,13.0,115.0,1.0,8.0,1.0,7.5,2.0,0
ACC-0128,2762.92,33155.04,11,131,950,-590,251.17,1,True,False,319.0,0.8787,0.25,25.6433,69771.0,1.0,12.0,0.0816,-67.0,32.0,16.969,3.69,0.406,12.0,16.0,81.0,1.5,6.0,2.0,5.67,3.0,0
ACC-0129,332.29,3987.48,1,13,606,-246,332.29,0,True,False,14.3333,0.3333,0.2083,26.7183,0.0,0.0,12.0,0.1,0.0,16.0,23.25,3.688,0.125,5.0,5.0,999.0,1.25,7.0,2.0,6.0,2.0,0
ACC-0130,24893.06,298716.72,80,4355,939,-579,311.16,2,False,False,1720.1667,0.8417,0.3417,34.3308,62047.0,1.0,12.0,0.0853,183.0,41.0,28.488,3.552,0.22,14.0,4.0,20.0,1.366,8.0,2.0,7.0,2.0,0
ACC-0131,2793.4,33520.8,19,147,446,-86,147.02,1,False,False,286.3333,0.5308,0.4704,28.8608,0.0,0.0,12.0,-0.0132,68.0,19.0,35.158,4.0,0.263,6.0,2.0,155.0,1.263,6.0,-2.0,7.0,2.0,0
ACC-0132,733.25,8799.0,1,38,552,-192,733.25,0,True,False,18.3333,0.0,0.3229,22.1292,0.0,0.0,12.0,0.0769,-4.0,5.0,16.2,2.75,0.8,1.0,63.0,63.0,0.799,5.0,-1.0,5.5,2.0,0
ACC-0133,423.61,5083.32,4,9,543,177,105.9,0,False,True,45.6364,0.6591,0.1591,20.01,0.0,0.0,11.0,-0.3631,-19.0,16.0,16.938,2.6,0.25,2.0,69.0,124.0,0.458,5.0,0.0,5.0,2.0,1
ACC-0134,5291.86,63502.32,64,4030,1436,-1076,82.69,2,False,True,1047.9167,0.8398,0.5292,26.9925,0.0,0.0,12.0,-0.1032,45.0,33.0,25.333,3.963,0.333,10.0,14.0,77.0,1.212,10.0,1.0,9.5,2.0,0
ACC-0135,19412.11,232945.32,166,1816,905,-185,116.94,2,True,False,1984.9167,0.9512,0.5333,21.1742,64418.0,1.0,12.0,-0.0101,-295.0,23.0,33.217,3.789,0.261,8.0,21.0,257.0,1.391,7.0,0.0,7.0,1.0,0
ACC-0136,2779.56,33354.72,10,184,646,74,277.96,1,False,False,161.9167,0.425,0.3453,18.0958,40828.0,1.0,12.0,-0.6201,-53.0,33.0,12.182,2.957,0.606,7.0,30.0,56.0,0.848,4.0,0.0,4.0,2.0,1
ACC-0137,646.1,7753.2,3,31,678,-318,215.37,0,False,False,38.5,0.2498,0.3438,18.075,0.0,0.0,12.0,-0.6144,-14.0,28.0,19.75,3.12,0.536,3.0,30.0,126.0,0.429,4.0,0.0,4.0,1.0,1
ACC-0138,17268.08,207216.96,117,3626,764,-404,147.59,2,False,True,1820.0833,0.6802,0.5417,26.6133,42440.0,1.0,12.0,-0.0619,-383.0,21.0,23.0,3.895,0.381,8.0,3.0,200.0,1.524,6.0,-1.0,6.67,3.0,0
ACC-0139,3881.57,46578.84,19,36,1005,-645,204.29,1,True,False,206.9167,0.5922,0.2918,21.0433,42313.0,1.0,12.0,-0.5993,-73.0,39.0,8.949,2.897,0.564,10.0,51.0,88.0,1.026,2.0,0.0,2.0,2.0,1
ACC-0140,549.3,6591.6,1,33,299,421,549.3,0,False,False,8.6667,0.0,0.4444,26.0211,0.0,0.0,9.0,-0.037,-2.0,11.0,25.455,4.6,0.0,3.0,43.0,999.0,0.818,6.0,1.0,5.5,2.0,0
ACC-0141,588.54,7062.48,4,15,122,238,147.14,0,False,True,81.5,0.5,0.5625,32.82,0.0,0.0,4.0,0.0593,9.0,2.0,61.5,5.0,0.0,2.0,18.0,999.0,1.332,7.0,0.0,7.0,2.0,0
ACC-0142,2226.89,26722.68,18,181,188,172,123.72,1,False,True,478.3333,0.5373,0.5355,41.3333,0.0,0.0,6.0,-0.0221,-20.0,9.0,24.778,3.556,0.222,6.0,1.0,999.0,1.333,5.0,-1.0,5.33,3.0,0
ACC-0143,703.97,8447.64,3,32,628,92,234.66,0,False,True,47.0833,0.667,0.2292,26.2767,0.0,0.0,12.0,0.1014,2.0,4.0,9.0,4.0,0.0,1.0,66.0,999.0,0.999,9.0,1.0,9.0,4.0,0
ACC-0144,3710.48,44525.76,9,82,1042,-682,412.28,1,False,True,146.8333,0.7687,0.3215,21.9183,45782.0,1.0,12.0,0.081,-34.0,17.0,27.118,3.714,0.235,4.0,8.0,263.0,0.941,10.0,2.0,9.0,2.0,0
ACC-0145,8829.05,105948.6,182,1084,1384,-1024,48.51,2,False,False,4189.3333,0.5635,0.6625,30.1825,54475.0,1.0,12.0,-0.021,970.0,59.0,36.763,3.75,0.22,13.0,5.0,5.0,0.881,10.0,2.0,9.33,3.0,0
ACC-0146,20308.53,243702.36,98,792,288,72,207.23,2,False,True,2162.5556,0.7039,0.5889,25.0478,0.0,0.0,9.0,-0.0313,349.0,25.0,28.16,3.783,0.08,8.0,16.0,999.0,0.96,5.0,-1.0,6.0,3.0,0
ACC-0147,24317.74,291812.88,167,1975,295,65,145.62,2,False,True,3984.2222,0.8114,0.4556,23.3389,0.0,0.0,9.0,0.0088,-473.0,37.0,16.919,3.9,0.324,13.0,2.0,11.0,1.054,6.0,0.0,6.0,4.0,0
ACC-0148,320.31,3843.72,1,15,590,-230,320.31,0,False,False,19.75,0.0,0.4479,26.94,0.0,0.0,12.0,-0.0164,-3.0,11.0,24.182,3.625,0.273,8.0,14.0,999.0,2.908,7.0,2.0,5.67,3.0,0
ACC-0149,7141.19,85694.28,40,828,696,24,178.53,2,False,False,499.0,0.5438,0.475,31.8392,68432.0,1.0,12.0,0.1452,26.0,31.0,28.355,3.846,0.194,10.0,19.0,21.0,1.29,5.0,1.0,5.0,3.0,0
ACC-0150,20376.87,244522.44,155,691,490,-130,131.46,2,False,True,1798.8333,0.612,0.2667,24.4075,55203.0,1.0,12.0,-0.0036,-41.0,49.0,30.306,3.524,0.306,14.0,13.0,25.0,1.143,4.0,0.0,4.33,3.0,0
ACC-0151,1473.12,17677.44,5,101,954,-594,294.62,1,False,True,90.1429,0.5143,0.4081,18.2257,32703.0,1.0,7.0,-0.4946,-35.0,35.0,19.2,2.522,0.514,0.0,173.0,186.0,0.0,2.0,-1.0,2.5,2.0,1
ACC-0152,438.15,5257.8,2,48,211,509,219.08,0,True,False,20.5714,0.5,0.2143,24.3271,0.0,0.0,7.0,-0.0781,6.0,9.0,4.667,3.571,0.444,7.0,3.0,999.0,1.814,5.0,0.0,5.0,1.0,0
ACC-0153,581.86,6982.32,3,16,162,198,193.95,0,True,False,60.8,0.667,0.175,28.414,0.0,0.0,5.0,0.011,-5.0,11.0,30.0,3.6,0.455,6.0,13.0,110.0,0.909,4.0,0.0,4.0,1.0,0
ACC-0154,18995.83,227949.96,81,121,1197,-837,234.52,2,False,True,1242.3333,0.8571,0.6375,23.3933,0.0,0.0,12.0,-0.0629,130.0,45.0,24.711,3.75,0.267,6.0,29.0,29.0,0.533,9.0,0.0,9.0,1.0,0
ACC-0155,2859.45,34313.4,13,267,101,259,219.96,1,False,False,86.0,0.231,0.1425,7.275,0.0,0.0,2.0,0.0,-108.0,8.0,16.625,3.667,0.25,6.0,53.0,999.0,0.5,5.0,0.0,5.0,0.0,1
ACC-0156,785.52,9426.24,4,22,377,-17,196.38,0,False,True,77.5833,0.8333,0.1979,25.2592,0.0,0.0,12.0,0.1409,-5.0,5.0,14.0,3.0,0.6,0.0,108.0,176.0,0.0,6.0,-1.0,6.5,2.0,0
ACC-0157,1863.41,22360.92,13,231,124,236,143.34,1,False,True,370.25,0.615,0.5712,24.41,16211.0,1.0,4.0,0.048,96.0,4.0,79.5,4.333,0.25,1.0,64.0,999.0,0.333,9.0,2.0,8.0,2.0,0
ACC-0158,477.57,5730.84,2,24,113,247,238.78,0,True,False,2.0,0.0,0.125,1.83,0.0,0.0,1.0,0.0,0.0,2.0,26.5,1.5,0.0,0.0,95.0,999.0,0.0,5.0,0.0,5.0,1.0,1
ACC-0159,2538.56,30462.72,23,286,206,154,110.37,1,False,True,367.3333,0.9275,0.262,23.6683,37202.0,1.0,6.0,-0.0215,-7.0,9.0,20.889,4.111,0.222,3.0,37.0,999.0,0.667,5.0,0.0,5.0,1.0,0
ACC-0160,3974.83,47697.96,16,124,110,610,248.43,1,False,False,154.3333,0.396,0.1427,12.4267,6573.0,1.0,3.0,0.0,-109.0,13.0,34.692,3.0,0.462,10.0,15.0,32.0,0.769,0.0,0.0,0.0,1.0,1
ACC-0161,7773.35,93280.2,191,2465,382,338,40.7,2,False,False,4611.0,0.7992,0.4667,21.1742,69614.0,1.0,12.0,0.0305,-260.0,54.0,25.167,3.705,0.241,7.0,4.0,18.0,0.518,7.0,1.0,7.0,3.0,0
ACC-0162,443.01,5316.12,2,29,219,141,221.5,0,False,True,34.7143,0.5,0.5357,28.7357,0.0,0.0,7.0,-0.055,-2.0,6.0,10.167,3.75,0.167,0.0,101.0,999.0,0.0,6.0,0.0,6.0,2.0,0
ACC-0163,9420.8,113049.6,24,3181,390,-30,392.53,2,False,False,382.1667,0.7536,0.4625,26.2817,51937.0,1.0,12.0,0.0,-109.0,89.0,26.854,3.658,0.247,12.0,2.0,42.0,0.539,6.0,-1.0,6.5,2.0,0
ACC-0164,301.85,3622.2,2,5,222,138,150.93,0,False,False,25.1429,0.5714,0.5714,21.92,0.0,0.0,7.0,0.0132,-1.0,2.0,14.5,3.0,0.5,1.0,86.0,999.0,1.165,6.0,0.0,5.33,3.0,0
ACC-0165,415.55,4986.6,4,48,293,67,103.89,0,False,False,34.4444,0.75,0.4306,25.0144,0.0,0.0,9.0,0.0101,-1.0,6.0,15.333,4.0,0.167,2.0,27.0,999.0,1.0,5.0,0.0,4.75,4.0,0
ACC-0166,718.53,8622.36,2,24,423,-63,359.26,0,False,False,37.3333,0.5,0.4479,21.4875,0.0,0.0,12.0,0.198,-3.0,8.0,24.125,4.667,0.25,2.0,62.0,62.0,1.0,9.0,2.0,8.0,2.0,0
ACC-0167,584.0,7008.0,3,28,250,110,194.67,0,False,True,15.75,0.2081,0.2031,18.1138,0.0,0.0,8.0,-0.5758,-7.0,3.0,19.333,1.667,0.0,1.0,85.0,999.0,0.888,5.0,0.0,5.0,1.0,1
ACC-0168,855.62,10267.44,22,175,273,87,38.89,1,True,False,374.0,0.8183,0.5474,33.5567,48146.0,1.0,9.0,-0.0173,-50.0,31.0,24.226,4.077,0.226,11.0,18.0,51.0,1.064,7.0,-1.0,7.5,2.0,0
ACC-0169,384.76,4617.12,4,36,430,-70,96.19,0,True,False,52.4167,0.5417,0.1875,32.7325,0.0,0.0,12.0,-0.0539,11.0,4.0,42.5,4.25,0.0,2.0,19.0,999.0,1.998,10.0,1.0,9.5,2.0,0
ACC-0170,778.01,9336.12,3,30,307,53,259.34,0,False,True,18.6,0.2664,0.125,10.65,0.0,0.0,5.0,-0.1967,-12.0,7.0,9.286,2.667,0.429,0.0,162.0,265.0,0.0,7.0,2.0,6.0,2.0,1
ACC-0171,15982.8,191793.6,95,3224,890,-530,168.24,2,False,False,2380.1667,0.8289,0.3792,29.5683,0.0,0.0,12.0,0.0183,-439.0,55.0,27.782,3.851,0.182,14.0,1.0,218.0,1.018,8.0,0.0,8.67,3.0,0
ACC-0172,2646.99,31763.88,6,293,674,46,441.16,1,True,False,119.0,0.5557,0.393,31.5583,64669.0,1.0,12.0,-0.0755,-12.0,16.0,19.188,3.933,0.188,1.0,60.0,144.0,0.25,8.0,0.0,8.0,1.0,0
ACC-0173,2614.45,31373.4,13,106,191,169,201.11,1,False,False,286.8333,0.6535,0.5237,18.4017,39392.0,1.0,6.0,0.0391,-21.0,10.0,18.2,3.625,0.2,5.0,20.0,999.0,1.0,6.0,1.0,5.0,3.0,0
ACC-0174,10661.11,127933.32,128,3247,911,-551,83.29,2,True,False,1905.8333,0.7108,0.2708,29.8417,61965.0,1.0,12.0,0.0172,184.0,75.0,29.64,3.81,0.187,21.0,3.0,999.0,1.12,6.0,-2.0,7.0,2.0,0
ACC-0175,2603.0,31236.0,23,126,394,-34,113.17,1,False,False,399.0,0.6232,0.607,29.4858,53396.0,1.0,12.0,0.0967,-8.0,21.0,28.143,4.0,0.095,4.0,16.0,999.0,0.762,9.0,0.0,9.0,2.0,0
ACC-0176,562.07,6744.84,2,6,92,268,281.04,0,False,True,39.3333,0.5,0.5833,25.7867,0.0,0.0,3.0,0.0,4.0,4.0,18.0,2.0,0.5,4.0,18.0,999.0,1.0,6.0,0.0,6.0,2.0,0
ACC-0177,882.05,10584.6,16,45,389,-29,55.13,1,False,False,222.8333,0.8386,0.244,31.315,72437.0,1.0,12.0,-0.0191,36.0,34.0,33.588,3.733,0.235,10.0,8.0,120.0,1.176,7.0,0.0,7.0,2.0,0
ACC-0178,204.54,2454.48,3,26,140,220,68.18,0,False,False,38.5,0.667,0.4375,27.4725,0.0,0.0,4.0,0.009,10.0,0.0,,3.7,0.0,0.0,999.0,999.0,0.0,8.0,-1.0,8.5,2.0,0
ACC-0179,299.8,3597.6,4,12,628,92,74.95,0,False,False,68.9167,0.5,0.4375,28.8233,0.0,0.0,12.0,0.0203,-4.0,8.0,27.5,4.5,0.125,1.0,75.0,273.0,0.5,9.0,1.0,8.5,4.0,0
ACC-0180,566.2,6794.4,2,14,434,-74,283.1,0,False,False,13.0,0.3333,0.375,24.8122,0.0,0.0,9.0,-0.6182,-5.0,33.0,14.364,2.731,0.636,0.0,115.0,330.0,0.0,6.0,0.0,6.0,2.0,1
ACC-0181,1390.67,16688.04,21,196,125,235,66.22,1,False,True,220.0,0.4285,0.25,20.235,0.0,0.0,2.0,0.0,-176.0,18.0,14.889,2.8,0.5,11.0,65.0,110.0,0.407,3.0,0.0,3.0,1.0,1
ACC-0182,579.89,6958.68,3,13,366,354,193.3,0,False,False,29.5833,0.333,0.2917,26.1892,0.0,0.0,12.0,0.0471,-6.0,10.0,23.2,4.143,0.1,2.0,3.0,999.0,0.8,8.0,0.0,8.0,2.0,0
ACC-0183,1359.28,16311.36,14,43,948,-228,97.09,1,True,False,388.1667,0.6903,0.5533,30.5692,61152.0,1.0,12.0,-0.0051,11.0,13.0,22.846,4.3,0.231,2.0,18.0,999.0,0.615,9.0,0.0,9.0,1.0,0
ACC-0184,18099.92,217199.04,108,1684,1082,-722,167.59,2,False,False,1802.4167,0.8342,0.6375,32.5717,60322.0,1.0,12.0,0.1133,-115.0,32.0,27.469,3.727,0.188,5.0,14.0,322.0,0.625,8.0,2.0,7.0,2.0,0
ACC-0185,3560.95,42731.4,21,162,508,-148,169.57,1,False,False,404.5833,0.8452,0.262,22.025,64283.0,1.0,12.0,0.1115,58.0,39.0,29.41,4.138,0.103,11.0,2.0,999.0,1.128,6.0,0.0,6.0,2.0,0
ACC-0186,579.21,6950.52,1,43,352,8,579.21,0,False,True,19.0,0.0,0.2045,30.1464,0.0,0.0,11.0,0.0545,4.0,7.0,26.571,3.4,0.286,3.0,3.0,999.0,1.571,6.0,-1.0,5.75,4.0,0
ACC-0187,850.63,10207.56,18,60,643,77,47.26,1,False,False,308.8333,0.7361,0.393,25.8667,44476.0,1.0,12.0,0.0909,32.0,45.0,27.333,3.459,0.222,11.0,6.0,301.0,0.978,9.0,0.0,9.33,3.0,0
ACC-0188,736.51,8838.12,3,6,159,201,245.5,0,False,False,16.5,0.0832,0.125,11.81,0.0,0.0,4.0,-0.2857,-12.0,1.0,25.0,4.0,0.0,1.0,67.0,999.0,1.332,0.0,0.0,0.0,1.0,1
ACC-0189,1023.78,12285.36,12,154,901,-541,85.32,1,True,False,236.4167,0.5207,0.6487,16.0542,52712.0,1.0,12.0,0.1264,-28.0,13.0,17.154,2.818,0.231,4.0,14.0,999.0,1.23,9.0,0.0,9.0,1.0,0
ACC-0190,17898.62,214783.44,54,1968,751,-391,331.46,2,False,True,1130.4167,0.5479,0.55,24.5233,57561.0,1.0,12.0,0.0641,-280.0,52.0,20.442,3.541,0.192,13.0,4.0,60.0,1.0,4.0,0.0,4.33,3.0,0
ACC-0191,3215.48,38585.76,20,160,1001,-641,160.77,1,False,False,420.8333,0.7125,0.4527,20.6708,0.0,0.0,12.0,-0.0917,4.0,16.0,25.938,3.667,0.25,3.0,1.0,66.0,0.75,8.0,-1.0,8.75,4.0,0
ACC-0192,3766.97,45203.64,17,145,719,1,221.59,1,False,False,426.75,0.7404,0.5415,29.1967,52011.0,1.0,12.0,0.1146,114.0,20.0,23.8,4.267,0.25,5.0,7.0,355.0,1.0,6.0,-1.0,6.67,3.0,0
ACC-0193,1097.37,13168.44,22,166,873,-513,49.88,1,False,True,436.4167,0.8865,0.6069,30.2075,59984.0,1.0,12.0,0.1486,11.0,6.0,31.0,4.167,0.333,2.0,7.0,62.0,1.332,5.0,0.0,5.0,0.0,0
ACC-0194,336.41,4036.92,1,27,538,-178,336.41,0,False,False,15.8333,0.0,0.1771,13.32,0.0,0.0,12.0,0.0638,1.0,9.0,33.667,4.429,0.222,3.0,1.0,316.0,1.333,8.0,0.0,8.0,2.0,0
ACC-0195,22340.07,268080.84,25,660,1214,-854,893.6,2,True,False,392.4167,0.85,0.4833,28.1258,64321.0,1.0,12.0,0.0904,98.0,26.0,19.885,4.0,0.346,9.0,15.0,42.0,1.384,10.0,0.0,10.0,1.0,0
ACC-0196,690.47,8285.64,3,18,551,169,230.16,0,False,True,59.75,0.8335,0.4688,29.5792,0.0,0.0,12.0,0.0778,4.0,5.0,33.2,4.25,0.0,3.0,10.0,999.0,2.398,5.0,0.0,4.67,3.0,0
ACC-0197,441.79,5301.48,2,29,295,425,220.9,0,False,False,22.6667,0.5,0.1389,32.0778,0.0,0.0,9.0,-0.0286,1.0,4.0,15.0,4.0,0.25,0.0,121.0,999.0,0.0,8.0,0.0,8.25,4.0,0
ACC-0198,2333.93,28007.16,5,49,425,295,466.79,1,True,False,143.5,0.5167,0.4763,24.825,0.0,0.0,12.0,0.0918,21.0,13.0,13.231,4.1,0.231,3.0,46.0,135.0,0.923,7.0,0.0,7.0,3.0,0
ACC-0199,1189.64,14275.68,6,165,1045,-325,198.27,1,False,True,121.7778,0.3332,0.4523,16.69,0.0,0.0,9.0,-0.3636,-44.0,41.0,21.024,2.649,0.293,0.0,106.0,111.0,0.0,4.0,-1.0,4.5,2.0,1
ACC-0200,22398.21,268778.52,79,2053,752,-392,283.52,2,True,False,1326.1667,0.9124,0.3208,28.2317,0.0,0.0,12.0,0.0475,-170.0,64.0,23.734,3.776,0.25,14.0,5.0,104.0,0.875,8.0,0.0,8.25,4.0,0
ACC-0201,986.12,11833.44,15,173,546,-186,65.74,1,False,True,279.4167,0.8333,0.262,22.0275,60522.0,1.0,12.0,0.0522,36.0,21.0,21.857,3.714,0.333,3.0,34.0,197.0,0.571,5.0,-1.0,5.5,2.0,0
ACC-0202,381.97,4583.64,3,33,704,-344,127.32,0,False,False,47.3333,0.333,0.4479,22.2867,0.0,0.0,12.0,0.0576,-7.0,10.0,17.3,4.286,0.4,2.0,45.0,47.0,0.8,6.0,0.0,6.0,1.0,0
ACC-0203,2486.53,29838.36,11,31,792,-432,226.05,1,False,True,138.25,0.8028,0.5415,25.05,61946.0,1.0,12.0,0.0071,10.0,12.0,20.25,4.222,0.167,2.0,23.0,54.0,0.666,10.0,2.0,9.5,4.0,0
ACC-0204,2341.23,28094.76,11,270,599,-239,212.84,1,False,True,136.8571,0.7011,0.2449,14.7443,0.0,0.0,7.0,-0.2635,-58.0,38.0,16.974,2.862,0.5,0.0,157.0,166.0,0.0,2.0,0.0,2.0,1.0,1
ACC-0205,2662.87,31954.44,11,197,331,29,242.08,1,False,True,169.6,0.7998,0.3357,27.592,45015.0,1.0,10.0,0.0099,17.0,20.0,28.65,4.105,0.05,3.0,36.0,215.0,0.5,10.0,1.0,9.5,4.0,0
ACC-0206,422.85,5074.2,1,22,272,88,422.85,0,False,True,5.8571,0.0,0.2321,14.2857,0.0,0.0,7.0,-0.52,-3.0,11.0,10.182,2.9,0.636,5.0,43.0,111.0,1.06,1.0,0.0,1.0,1.0,1
ACC-0207,2002.84,24034.08,24,41,643,77,83.45,1,True,False,463.3333,0.5172,0.387,28.1642,66708.0,1.0,12.0,0.1185,46.0,13.0,19.231,3.5,0.231,3.0,58.0,999.0,0.923,4.0,-2.0,5.0,3.0,0
ACC-0208,3817.06,45804.72,6,227,331,29,636.18,1,False,False,159.5,0.5,0.607,20.231,0.0,0.0,10.0,-0.0084,-17.0,10.0,18.5,4.2,0.4,2.0,11.0,999.0,0.666,8.0,0.0,8.0,2.0,0
ACC-0209,2036.32,24435.84,12,111,944,-584,169.69,1,False,False,195.75,0.7153,0.601,18.8375,46821.0,1.0,12.0,0.036,34.0,37.0,28.27,3.839,0.189,15.0,2.0,289.0,1.621,5.0,1.0,4.33,3.0,0
ACC-0210,933.35,11200.2,15,256,572,-212,62.22,1,False,True,209.0833,0.7999,0.381,28.8533,59411.0,1.0,12.0,0.0079,22.0,35.0,24.886,3.448,0.2,7.0,13.0,160.0,0.8,7.0,1.0,6.5,2.0,0
ACC-0211,377.92,4535.04,3,9,588,-228,125.97,0,True,False,26.0,0.4722,0.1458,25.75,0.0,0.0,12.0,-0.3793,-10.0,39.0,20.308,2.897,0.513,7.0,42.0,66.0,0.718,4.0,-2.0,5.0,2.0,1
ACC-0212,3245.99,38951.88,14,73,737,-17,231.86,1,False,False,267.0833,0.7561,0.25,29.8825,88528.0,1.0,12.0,0.0436,3.0,19.0,28.579,4.067,0.211,9.0,9.0,9.0,1.894,10.0,2.0,9.0,2.0,0
ACC-0213,356.43,4277.16,1,40,279,441,356.43,0,False,True,11.7778,0.0,0.1667,25.57,0.0,0.0,9.0,0.0882,3.0,10.0,21.3,3.7,0.3,3.0,5.0,999.0,0.9,5.0,0.0,5.0,0.0,0
ACC-0214,787.98,9455.76,2,13,611,-251,393.99,0,False,True,34.3333,0.7083,0.5833,32.5992,0.0,0.0,12.0,0.1915,-2.0,18.0,24.5,3.389,0.389,6.0,4.0,262.0,1.333,9.0,2.0,8.0,2.0,0
